X;time;peak
[4, 256, 16, 1];0.0032387256129032256;0.1541723395068061
[4, 256, 16, 4];0.002393142604651163;0.20864694974359396
[8, 16, 1, 1];0.0007919216771653544;0.630519304067043
[8, 16, 1, 4];0.000793278425;0.6294409239251714
[8, 16, 2, 1];0.0008303684896907217;0.601325689692153
[8, 16, 2, 4];0.0007918006600985222;0.6306156712470726
[8, 16, 4, 1];0.0008966401249999999;0.5568810616878258
[8, 16, 4, 4];0.0007843576780487806;0.6365997538317603
[8, 16, 8, 1];0.0009646378303030304;0.5176262935956475
[8, 16, 8, 4];0.0007741179153846154;0.6450204740628176
[8, 16, 16, 1];0.0010330076602564102;0.4833670881375309
[8, 16, 16, 4];0.000819456469072165;0.60933304404475
[8, 16, 32, 1];0.0017991149642857143;0.2775375196549187
[8, 16, 32, 4];0.0007913059291338582;0.6310099373430057
[8, 16, 64, 1];0.002593678;0.19251499405936465
[8, 16, 64, 4];0.0009190555057471266;0.5432989646865688
[8, 16, 128, 1];0.0032633673225806454;0.1530081830834308
[8, 16, 128, 4];0.0008676022991452991;0.5755193425072774
[8, 32, 1, 1];0.0006182003580246914;0.8077023869047346
[8, 32, 1, 4];0.0006151545387596899;0.8117015697692265
[8, 32, 2, 1];0.0006099758897338403;0.8185928545139401
[8, 32, 2, 4];0.0006025225903614458;0.8287189770965563
[8, 32, 4, 1];0.0006325016078431373;0.7894397398682004
[8, 32, 4, 4];0.0006026168373493975;0.828589368591435
[8, 32, 8, 1];0.0005935409557195572;0.8412593940658577
[8, 32, 8, 4];0.0005941195201465201;0.8404401603212152
[8, 32, 16, 1];0.0005990404259259259;0.8335362408807585
[8, 32, 16, 4];0.000596397512295082;0.8372300260616332
[8, 32, 32, 1];0.001534774909090909;0.32533885054041406
[8, 32, 32, 4];0.0006683333933054393;0.7471150024276977
[8, 32, 64, 1];0.001898495175;0.2630093093399117
[8, 32, 64, 4];0.0007985272913385826;0.6253034932906105
[8, 64, 1, 1];0.0007519008955223881;0.664079412240888
[8, 64, 1, 4];0.0007474842164179105;0.6680032752460678
[8, 64, 2, 1];0.0011469837571428572;0.43533476533766996
[8, 64, 2, 4];0.0010639606842105264;0.469304845725957
[8, 64, 4, 1];0.0010798358172043009;0.46240539238145584
[8, 64, 4, 4];0.000767052320610687;0.6509619896128738
[8, 64, 8, 1];0.0011291219014084506;0.4422214325477681
[8, 64, 8, 4];0.0007553422910447762;0.6610538171657931
[8, 64, 16, 1];0.0014528485285714287;0.3436847647516861
[8, 64, 16, 4];0.0007578651052631578;0.6588532725603224
[8, 64, 32, 1];0.0014430947;0.3460077185245741
[8, 64, 32, 4];0.0008987733303571429;0.5555593250230185
[8, 128, 1, 1];0.0018784745555555553;0.26581243982526626
[8, 128, 1, 4];0.001888279148148148;0.26443225052376085
[8, 128, 2, 1];0.0013197910657894735;0.3783340543097403
[8, 128, 2, 4];0.0018739220555555553;0.2664582036811945
[8, 128, 4, 1];0.0015396836153846155;0.32430162909616556
[8, 128, 4, 4];0.0019014478679245282;0.26260089123922475
[8, 128, 8, 1];0.0018877890365853656;0.26450090295315976
[8, 128, 8, 4];0.0019185137735849057;0.26026495698744945
[8, 128, 16, 1];0.0022004072826086953;0.22692249235329431
[8, 128, 16, 4];0.0019224359583333334;0.25973396023802775
[8, 256, 1, 1];0.002374923255813954;0.21024759580737395
[8, 256, 1, 4];0.0023520820930232555;0.21228931857565395
[8, 256, 2, 1];0.0023760584883720927;0.21014714377001925
[8, 256, 2, 4];0.002485851024390244;0.20086557877473118
[8, 256, 4, 1];0.0026263698205128204;0.19011865764753877
[8, 256, 4, 4];0.0025691039999999996;0.19435643896156202
[8, 256, 8, 1];0.0026345702820512818;0.1895268872360967
[8, 256, 8, 4];0.0024128461666666668;0.2069431162500157
[16, 16, 1, 1];0.0007525857558685447;0.6634750935269125
[16, 16, 1, 4];0.000753751947368421;0.662448576756837
[16, 16, 2, 1];0.0007641889465648855;0.6534011084646179
[16, 16, 2, 4];0.0007464334861111111;0.6689436018785171
[16, 16, 4, 1];0.0007725342307692307;0.6463427572195967
[16, 16, 4, 4];0.0007578285984848486;0.658885011413155
[16, 16, 8, 1];0.0007826161640625;0.6380163452923887
[16, 16, 8, 4];0.0007132819557522124;0.7000343983682165
[16, 16, 16, 1];0.001357211;0.36790293090897785
[16, 16, 16, 4];0.0008306475979381444;0.6011236365473577
[16, 16, 32, 1];0.0018140466607142857;0.27525306574269454
[16, 16, 32, 4];0.0008180881134020618;0.610352230501735
[16, 16, 64, 1];0.0025947090512820513;0.1924384949885571
[16, 16, 64, 4];0.0008005088968253968;0.6237555968985246
[16, 32, 1, 1];0.0007094048289473685;0.7038603127396388
[16, 32, 1, 4];0.0007096492767857142;0.7036178589845589
[16, 32, 2, 1];0.0012475524074074074;0.4002412257770936
[16, 32, 2, 4];0.002334556534883721;0.2138829783305183
