X;time;peak
[8, 256, 2, 4];0.06736582797020674;0.007412094823249783
[8, 256, 4, 1];0.06661255098879337;0.0074959132678451045
[8, 256, 4, 4];0.06726005766540766;0.007423750768187487
[8, 256, 8, 1];0.0669235996901989;0.007461073628336695
[8, 256, 8, 4];0.067361063323915;0.0074126191025347425
[16, 16, 1, 1];0.0011117925605503842;0.4491142704847021
[16, 16, 1, 4];0.0011102381977252662;0.44974304233537493
[16, 16, 2, 1];0.0011552925570867956;0.4322038618694151
[16, 16, 2, 4];0.002574209705926478;0.19397095101162123
[16, 16, 4, 1];0.0011861880484502763;0.4209466664364523
[16, 16, 4, 4];0.0025882696791086346;0.1929172639127251
[16, 16, 8, 1];0.0012802740093320608;0.39001174836190644
[16, 16, 8, 4];0.0027189940155949444;0.1836421492279923
[16, 16, 16, 1];0.001452347874874249;0.3438032398437174
[16, 16, 16, 4];0.0030122400203254074;0.16576431539076486
[16, 16, 32, 1];0.001511046983068809;0.3304476368748139
[16, 16, 32, 4];0.0029911932069808245;0.16693067622532407
[16, 16, 64, 1];0.0014715586876263842;0.3393149787096213
[16, 16, 64, 4];0.003806459833867848;0.13117750522919092
[16, 32, 1, 1];0.001417055245838128;0.35236587015813703
[16, 32, 1, 4];0.0014315007429104298;0.34881009125200835
[16, 32, 2, 1];0.0011429519217927009;0.43687043631610223
